11,-16,36
12,-15,36
12,-12,36
13,-10,36
14,-9,36
14,-8,36
15,-6,36
15,-4,36
15,-3,36
15,-1,36
16,0,36
15,1,39
15,3,39
15,4,39
14,6,39
14,7,39
14,9,39
13,10,39
12,12,39
10,13,39
9,14,39
8,15,39
6,16,39
5,17,39
3,17,39
1,17,39
0,19,39
-1,18,39
-3,18,39
-5,18,39
-7,17,39
-9,18,39
-11,17,39
-13,16,39
-14,14,39
-16,13,39
-18,12,39
-19,10,39
-20,8,39
-21,6,39
-21,4,39
-22,2,39
-23,0,39
-22,-2,39
-22,-4,39
-22,-6,39
-22,-9,39
-21,-11,39
-19,-13,39
-18,-15,39
-16,-16,39
-15,-18,39
-13,-19,39
-11,-21,39
-9,-22,39
-6,-22,39
-4,-21,39
-2,-21,39
0,-22,39
2,-21,39
4,-21,39
5,-19,39
7,-18,39
9,-17,39
11,-16,39
12,-15,39
12,-12,39
13,-11,39
14,-10,39
15,-8,39
16,-6,39
15,-4,39
15,-3,39
15,-1,39
16,0,39
14,1,42
14,2,42
14,4,42
13,5,42
13,7,42
14,9,42
13,10,42
12,12,42
10,13,42
9,14,42
8,14,42
6,15,42
4,16,42
3,16,42
1,16,42
0,20,42
-1,19,42
-3,19,42
-5,19,42
-7,18,42
-9,18,42
-11,17,42
-13,16,42
-14,14,42
-16,13,42
-17,11,42
-18,9,42
-19,8,42
-20,6,42
-20,4,42
-22,2,42
-23,0,42
-22,-2,42
-22,-4,42
-22,-6,42
-22,-9,42
-21,-11,42
-19,-13,42
-18,-15,42
-16,-16,42
-14,-17,42
-12,-19,42
-10,-20,42
-8,-21,42
-6,-22,42
-4,-21,42
-2,-21,42
0,-22,42
2,-21,42
4,-21,42
6,-20,42
8,-19,42
9,-18,42
11,-17,42
13,-16,42
12,-12,42
13,-11,42
14,-10,42
15,-8,42
16,-6,42
15,-4,42
15,-3,42
15,-1,42
16,0,42
14,1,45
14,2,45
14,4,45
13,5,45
13,7,45
13,8,45
12,10,45
11,11,45
10,12,45
8,13,45
8,14,45
6,15,45
4,16,45
3,16,45
1,16,45
0,20,45
-1,19,45
-3,19,45
-5,19,45
-7,18,45
-9,18,45
-11,17,45
-13,16,45
-14,14,45
-16,13,45
-18,12,45
-19,10,45
-20,8,45
-21,6,45
-21,4,45
-21,2,45
-22,0,45
-21,-2,45
-21,-4,45
-21,-6,45
-22,-9,45
-21,-11,45
-19,-13,45
-18,-15,45
-16,-16,45
-14,-17,45
-12,-19,45
-10,-20,45
-8,-21,45
-6,-22,45
-4,-21,45
-2,-21,45
0,-22,45
2,-21,45
4,-21,45
5,-19,45
7,-18,45
9,-17,45
11,-16,45
12,-15,45
12,-12,45
13,-11,45
14,-10,45
15,-8,45
16,-6,45
15,-4,45
15,-3,45
15,-1,45
16,0,45
15,1,48
15,3,48
15,4,48
14,6,48
14,7,48
13,8,48
12,10,48
11,11,48
10,12,48
8,13,48
8,15,48
6,16,48
5,17,48
3,17,48
1,17,48
0,19,48
-1,18,48
-3,18,48
-5,18,48
-7,17,48
-9,18,48
-11,17,48
-13,16,48
-14,14,48
-16,13,48
-18,12,48
-19,10,48
-20,8,48
-21,6,48
-21,4,48
-22,2,48
-23,0,48
-22,-2,48
-22,-4,48
-22,-6,48
-22,-9,48
-21,-11,48
-19,-13,48
-18,-15,48
-16,-16,48
-14,-17,48
-12,-19,48
-10,-20,48
-8,-21,48
-6,-22,48
-4,-21,48
-2,-21,48
0,-22,48
2,-21,48
4,-21,48
6,-20,48
8,-19,48
9,-18,48
11,-17,48
13,-16,48
12,-12,48
13,-11,48
14,-10,48
15,-8,48
16,-6,48
15,-4,48
15,-3,48
15,-1,48
16,0,48
15,1,51
15,3,51
15,4,51
14,6,51
14,7,51
14,9,51
13,10,51
12,12,51
10,13,51
9,14,51
8,15,51
6,16,51
5,17,51
3,17,51
1,17,51
0,19,51
-1,18,51
-3,18,51
-5,18,51
-7,17,51
-9,18,51
-11,17,51
-13,16,51
-14,14,51
-16,13,51
-18,12,51
-19,10,51
-20,8,51
-21,6,51
-21,4,51
-21,2,51
-22,0,51
-21,-2,51
-21,-4,51
-21,-6,51
-22,-9,51
-21,-11,51
-19,-13,51
-18,-15,51
-16,-16,51
-15,-18,51
-13,-19,51
-11,-21,51
-9,-22,51
-6,-22,51
-4,-20,51
-2,-20,51
0,-21,51
2,-20,51
4,-20,51
5,-19,51
7,-18,51
9,-17,51
11,-16,51
12,-15,51
12,-12,51
13,-11,51
14,-10,51
15,-8,51
16,-6,51
15,-4,51
15,-3,51
15,-1,51
16,0,51
15,1,54
15,3,54
15,4,54
14,6,54
14,7,54
14,9,54
13,10,54
12,12,54
10,13,54
9,14,54
8,15,54
6,16,54
5,17,54
3,17,54
1,17,54
0,19,54
-1,18,54
-3,18,54
-5,18,54
-7,17,54
-9,18,54
-11,17,54
-13,16,54
-14,14,54
-16,13,54
-18,12,54
-19,10,54
-20,8,54
-21,6,54
-21,4,54
-21,2,54
-22,0,54
-21,-2,54
-21,-4,54
-21,-6,54
-22,-9,54
-21,-11,54
-19,-13,54
-18,-15,54
-16,-16,54
-14,-17,54
-12,-19,54
-10,-20,54
-8,-21,54
-6,-22,54
-4,-22,54
-2,-22,54
0,-23,54
2,-22,54
4,-22,54
6,-20,54
8,-19,54
9,-18,54
11,-17,54
13,-16,54
12,-12,54
13,-11,54
14,-10,54
15,-8,54
16,-6,54
16,-4,54
16,-3,54
16,-1,54
17,0,54
15,1,57
15,3,57
15,4,57
14,6,57
14,7,57
14,9,57
13,10,57
12,12,57
10,13,57
9,14,57
8,15,57
6,16,57
5,17,57
3,17,57
1,17,57
0,20,57
-1,19,57
-3,19,57
-5,19,57
-7,18,57
-9,18,57
-11,17,57
-13,16,57
-14,14,57
-16,13,57
-18,12,57
-19,10,57
-20,8,57
-21,6,57
-21,4,57
-21,2,57
-22,0,57
-21,-2,57
-21,-4,57
-21,-6,57
-22,-9,57
-21,-11,57
-19,-13,57
-18,-15,57
-16,-16,57
-15,-18,57
-13,-19,57
-11,-21,57
-9,-22,57
-6,-22,57
-4,-21,57
-2,-21,57
0,-22,57
2,-21,57
4,-21,57
6,-20,57
8,-19,57
9,-18,57
11,-17,57
13,-16,57
12,-12,57
13,-11,57
14,-10,57
15,-8,57
16,-6,57
16,-4,57
16,-3,57
16,-1,57
17,0,57
15,1,60
15,3,60
15,4,60
14,6,60
14,7,60
14,9,60
13,10,60
12,12,60
10,13,60
9,14,60
8,15,60
6,16,60
5,17,60
3,17,60
1,17,60
0,20,60
-1,19,60
-3,19,60
-5,19,60
-7,18,60
-10,19,60
-12,18,60
-13,17,60
-15,15,60
-17,13,60
-17,11,60
-18,9,60
-19,8,60
-20,6,60
-20,4,60
-22,2,60
-23,0,60
-22,-2,60
-22,-4,60
-22,-6,60
-22,-9,60
-21,-11,60
-19,-13,60
-18,-15,60
-16,-16,60
-14,-17,60
-12,-19,60
-10,-20,60
-8,-21,60
-6,-22,60
-4,-21,60
-2,-21,60
0,-22,60
2,-21,60
4,-21,60
6,-20,60
8,-19,60
9,-18,60
11,-17,60
13,-16,60
12,-12,60
13,-11,60
14,-10,60
15,-8,60
16,-6,60
15,-4,60
15,-3,60
15,-1,60
16,0,60
15,1,63
15,3,63
15,4,63
14,6,63
14,7,63
14,9,63
13,10,63
12,12,63
10,13,63
9,14,63
8,15,63
6,16,63
5,17,63
3,17,63
1,17,63
0,20,63
-1,19,63
-3,19,63
-5,19,63
-7,18,63
-9,18,63
-11,17,63
-13,16,63
-14,14,63
-16,13,63
-18,12,63
-19,10,63
-20,8,63
-21,6,63
-21,4,63
-22,2,63
-23,0,63
-22,-2,63
-22,-4,63
-22,-6,63
-22,-9,63
-21,-11,63
-19,-13,63
-18,-15,63
-16,-16,63
-15,-18,63
-13,-19,63
-11,-21,63
-9,-22,63
-6,-22,63
-4,-21,63
-2,-21,63
0,-22,63
2,-21,63
4,-21,63
6,-20,63
8,-19,63
9,-18,63
11,-17,63
13,-16,63
14,-14,63
15,-12,63
16,-11,63
17,-9,63
18,-7,63
17,-5,63
17,-3,63
17,-1,63
18,0,63
